authors,title,year,scholar_link
"(1) AF Amanfo, S Kyei, YD Boakye, CO Akoto, JK Addo, KO Yeboah, N Osafo",Research Article Anticataract Effect of the Aqueous Extract of the Flowers ofAspilia africana in Murine Model of Diabetic and Age-Related Cataracts,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UB1ZAx8AAAAJ&cstart=100&pagesize=100&citation_for_view=UB1ZAx8AAAAJ:J-pR_7NvFogC
"(1) AJ De-Graft, TK Addo","VIOLENCE IN BUDUBURAM REFUGEE CAMP IN GHANA: FORMS, SOURCES, AND CONSEQUENCES",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=e6HIzocAAAAJ&pagesize=100&citation_for_view=e6HIzocAAAAJ:UeHWp8X0CEIC
"(2) AF Amanfo, S Kyei, YD Boakye, CO Akoto, JK Addo, KO Yeboah, N Osafo",The Aqueous Stem Bark Extract of Alstonia boonei Exhibits Anticataract Activity in Sprague Dawley Rat,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UB1ZAx8AAAAJ&cstart=100&pagesize=100&citation_for_view=UB1ZAx8AAAAJ:fQNAKQ3IYiAC
"(4) ACE Dias, D Armitage, PK Nayak, SL Akintola, EK Arizi, R Chuenpagdee, ...",From vulnerability to viability: A situational analysis of small-scale fisheries in Asia and Africa,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1RmZz2YAAAAJ&pagesize=100&citation_for_view=1RmZz2YAAAAJ:YohjEiUPhakC
"(1) HK Carroll, S Moore, AR Farooq, S Iqbal, DK Hadi, S O’Reilly",The impact of the COVID-19 pandemic on non-national doctors in Ireland,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qFNHorgAAAAJ&pagesize=100&citation_for_view=qFNHorgAAAAJ:hMod-77fHWUC
(1) GLA Dali,Litter production in two mangrove forests along the coast of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=WryWEQwAAAAJ&pagesize=100&citation_for_view=WryWEQwAAAAJ:8k81kl-MbHgC
"(3) PK Essandoh, GLA Dali, IM Bryant",Medicinal plant use and integration of traditional healers into health care system: A case study at Ankasa Forest Reserve and catchment communities in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=WryWEQwAAAAJ&pagesize=100&citation_for_view=WryWEQwAAAAJ:MXK_kJrjxJIC
"(3) GLA Dali, DW Aheto, J Blay",Mangrove resource utilization and impacts in the Pra and Kakum estuaries of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=WryWEQwAAAAJ&pagesize=100&citation_for_view=WryWEQwAAAAJ:UebtZRa9Y70C
"(5) AE Duncan, C Adokoh, M Osei-Marfo, S Barnie, AG Sakyi, J Adjei",Analysis and risk assessment of pharmaceutical residues in fish from three water bodies in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=r4LBGm0AAAAJ&pagesize=100&citation_for_view=r4LBGm0AAAAJ:_FxGoFyzp5QC
"(4) AE Duncan, S Pennellini, S Barnie, M Osei-Marfo, SN Boateng, A Bonoli","Assessing the sustainable management of coastal wetlands in developing economies: a case study on the Iture-Abakam Natural Wetland in Cape Coast, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=r4LBGm0AAAAJ&pagesize=100&citation_for_view=r4LBGm0AAAAJ:0EnyYjriUFMC
"(4) AE Duncan, S Barnie, M Osei-Marfo, SN Boateng, G Acquaah, G Oboh",Water Quality Monitoring in the Pra Basin of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=r4LBGm0AAAAJ&pagesize=100&citation_for_view=r4LBGm0AAAAJ:Se3iqnhoufwC
"(2) AE Duncan, S Pennellini, S BARNIE, M Osei-Marfo, SN Boateng, A Bonoli","Natural Wetlands: Are they Managed Sustainably in Developing Economies? A Case Study on the Iture-Abakam Natural Wetland in Cape Coast, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=r4LBGm0AAAAJ&pagesize=100&citation_for_view=r4LBGm0AAAAJ:UebtZRa9Y70C
"(1) S Essien-Baidoo, MA Essuman, B Adarkwa-Yiadom, D Adarkwa, ...","Urinogenital schistosomiasis knowledge, attitude, practices, and its clinical correlates among communities along water bodies in the Kwahu Afram Plains North District, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=AviSdwEAAAAJ&pagesize=100&citation_for_view=AviSdwEAAAAJ:7PzlFSSx8tAC
"(3) MA Essuman, NA Addy, S Essien-Baidoo, IE Donkoh, FA Botchway, ...",Self-reported continuing professional development needs of medical laboratory professionals in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6EDMHGAAAAAJ&pagesize=100&citation_for_view=6EDMHGAAAAAJ:RHpTSmoSYBkC
"(1) J Boachie, JY Piiga, IE Donkoh, SB Amponsah, MA Essuman, E Dadzie, ...",Transfusion-related adverse reactions: an update from a district hospital in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=p1hTJa0AAAAJ&pagesize=100&citation_for_view=p1hTJa0AAAAJ:4OULZ7Gr8RgC
"(4) LB Blay Mensah, S Ken-Amoah, MA Essuman, B Anane-Fenin, ...",Cervical Microbiota Influences Cytokine Diversity in Cervical Intraepithelial Neoplasia among Rural Women in the Akyemansa District of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=83a3zgkAAAAJ&pagesize=100&citation_for_view=83a3zgkAAAAJ:O3NaXMp0MMsC
"(2) S Essien-Baidoo, MA Essuman, J Tee, RKD Ephraim, LB Blay Mensah, ...","Toward schistosomiasis control: Assessment of infection-associated voiding symptoms, quality of life and the impact of exercise coupled with water intake on egg recovery in an …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6EDMHGAAAAAJ&pagesize=100&citation_for_view=6EDMHGAAAAAJ:j3f4tGmQtD8C
"(1) NO Adwoa Frema Amanfo , Samuel Kyei , Yaw Duah Boakye , Clement Osei Akoto ...",Anticataract Effect of the Aqueous Extract of the Flowers of Aspilia africana in Murine Model of Diabetic and Age-Related Cataracts,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qO4K5nUAAAAJ&pagesize=100&citation_for_view=qO4K5nUAAAAJ:TFP_iSt0sucC
"(1) M Ayamga, A Lawani, S Akaba, A Birindwa",Developing institutions and inter-organizational synergies through digitalization and youth engagement in african agriculture: The case of “Africa Goes Digital”,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=wKxG-uAAAAAJ&pagesize=100&citation_for_view=wKxG-uAAAAAJ:R3hNpaxXUhUC
"(1) EO Jones, EK Tham-Agyekum, F Ankuyi, DA Ankrah, S Akaba, ...",Mobile agricultural extension delivery and climate-smart agricultural practices in a time of a pandemic: Evidence from southern Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=wKxG-uAAAAAJ&pagesize=100&citation_for_view=wKxG-uAAAAAJ:4JMBOYKVnBMC
"(3) D Odoom, F Annor-Frempong, S Akaba, AO Mensah",Factors Affecting Sustainability of Cocoa Life Project Interventions in Ghana: Views of Beneficiaries in Wassa East District,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qKgKU4sAAAAJ&pagesize=100&citation_for_view=qKgKU4sAAAAJ:4JMBOYKVnBMC
"(4) JK Ocran, EL Okorley, F Annor-Frempong, S Akaba, A Obeng-Mensah, ...","Maize farmers’ preferred option for Fall Armyworm control, and factors influencing their preference: A case of Northern Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qKgKU4sAAAAJ&pagesize=100&citation_for_view=qKgKU4sAAAAJ:NMxIlDl6LWMC
"(1) C Mensah, EM Azila-Gbettor, EF Amissah, E Addison","COVID-19, financial anxiety and the psychological well-being of hotel workers",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=itnwfDQAAAAJ&pagesize=100&citation_for_view=itnwfDQAAAAJ:8k81kl-MbHgC
"(1) RY Nutsugbodo, C Mensah, EF Amissah, NG Baah","COVID-19, parental job losses, online learning anxiety, and social support of hospitality and tourism students",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=itnwfDQAAAAJ&pagesize=100&citation_for_view=itnwfDQAAAAJ:MXK_kJrjxJIC
"(1) R Boateng, AA Huzortey, YA Gbogbo, JT Zoueu, M Brydegaard, ...",Remote vegetation diagnostics in Ghana with a hyperspectral fluorescence lidar,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=IY1kG7cAAAAJ&pagesize=100&citation_for_view=IY1kG7cAAAAJ:Ak0FvsSvgGUC
"(3) POW Adueming, J Opoku-Ansah, AA Huzortey, CLY Amuah, K Nyandey, ...",Research Article A Feasibility Study on Monitoring Shelf Life of Bottled Natural Fruit Juice Using Laser-Induced Autofluorescence,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BKr6RNkAAAAJ&pagesize=100&citation_for_view=BKr6RNkAAAAJ:YFjsv_pBGBYC
"(1) MK Ananga, RK Agbefu, PN Doku, A Manu, DO Alangea, JK Ganle",The influence of social capital in the utilisation of sexual reproductive health services among the youth in Ghana. A community-based cross-sectional study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JEpmvgsAAAAJ&pagesize=100&citation_for_view=JEpmvgsAAAAJ:4DMP91E08xMC
(1) PN Doku,Child maltreatment and associated sociodemographic factors among children affected by HIV/AIDS in Ghana: a multi-informant perspective,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JEpmvgsAAAAJ&pagesize=100&citation_for_view=JEpmvgsAAAAJ:MXK_kJrjxJIC
"(2) PN Doku, MK Ananga, N Jehu-Appiah, KM Akohene, TP Debrah, ...",Child maltreatment mediates the relationship between HIV/AIDS family dysfunction trajectories and psychosocial problems among adolescents,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JEpmvgsAAAAJ&pagesize=100&citation_for_view=JEpmvgsAAAAJ:QIV2ME_5wuYC
"(2) JA Apenteng, N Agyepong, RA Tetteh, J Asante, EEA Yeboah, T Turkson, ...",Prevalence and Antimicrobial Susceptibility Patterns of Escherichia Coli and Salmonella Typhi Isolated from Meat and Fish Samples from Selected Markets in a Metropolis and …,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=tRjN80sAAAAJ&pagesize=100&citation_for_view=tRjN80sAAAAJ:hqOjcs7Dif8C
"(2) MA Baidoo, EW Ansah, S Essien-Baidoo",Employee turnover intention: The predictive role of work-related burnout and psychosocial climate among university workers,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=AviSdwEAAAAJ&pagesize=100&citation_for_view=AviSdwEAAAAJ:-f6ydRqryjwC
"(2) MA Baidoo, EW Ansah, S Essien-Baidoo",Psychosocial work environment and burnout among employees of a Ghanaian Public University,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0W5w1k8AAAAJ&pagesize=100&citation_for_view=0W5w1k8AAAAJ:SP6oXDckpogC
"(6) RK Adatsi, AS Bockarie, L Derkyi-Kwarteng, F Pappoe, P Nsiah, ...",Increased insulin resistance with reduced beta cell function in recovered COVID-19 Ghanaians,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=bnUtDDUAAAAJ&pagesize=100&citation_for_view=bnUtDDUAAAAJ:HDshCWvjkbEC
"(3) P Barnes, E Agbo, J Wang, B Amoani, Y Kwaku Opoku, P Okyere, ...",Prognostic Worth of Nrf2/BACH1/HO-1 Protein Expression in the Development of Breast Cancer,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L77GNeYAAAAJ&pagesize=100&citation_for_view=L77GNeYAAAAJ:4TOpqqG69KYC
"(2) RO Saahene, FA Yeboah, P Barnes",23 Expression of Ras and Rab interactor 1 (Rin1) and Notch1 in head and neck tumours at selected hospitals in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8tTOGy0AAAAJ&pagesize=100&citation_for_view=8tTOGy0AAAAJ:5nxA0vEk-isC
"(2) P Barnes, RO Saahene",Abstract C018: Prognostic worth of Nrf2/BACH1/HO-1 signals in the development of breast cancer,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8tTOGy0AAAAJ&pagesize=100&citation_for_view=8tTOGy0AAAAJ:8k81kl-MbHgC
"(2) SA Sakyi, A Effah, E Naturinda, E Senu, S Opoku, B Amoani, SK Agordzo, ...",Comparison of Modified Manual Acid‐Phenol Chloroform Method and Commercial RNA Extraction Kits for Resource Limited Laboratories,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=7akRmcoAAAAJ&pagesize=100&citation_for_view=7akRmcoAAAAJ:g3aElNc5_aQC
"(1) SA Sakyi, P Tawiah, E Senu, RO Ampofo, AK Enimil, B Amoani, EO Anto, ...","Frailty syndrome and associated factors among patients with hypertension: A cross‐sectional study in Kumasi, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JH9OlBYAAAAJ&pagesize=100&citation_for_view=JH9OlBYAAAAJ:iH-uZ7U-co4C
"(2) SA Sakyi, A Efah, E Naturinda, E Senu, S Opoku, B Amoani, SK Agordzo, ...",Research Article Comparison of Modified Manual Acid• Phenol Chloroform Method and Commercial RNA Extraction Kits for Resource Limited Laboratories,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JH9OlBYAAAAJ&pagesize=100&citation_for_view=JH9OlBYAAAAJ:JV2RwH3_ST0C
"(4) M Oteng-Peprah, PA Obeng, MA Acheampong, MA Anang",Fixed-bed column sorption kinetic rates on the removal of both biochemical oxygen demand (BOD5) and chemical oxygen demand (COD) in domestic greywater by …,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=FmCeuFwAAAAJ&pagesize=100&citation_for_view=FmCeuFwAAAAJ:hqOjcs7Dif8C
"(2) PA Obeng, E Awere, PA Obeng, M Oteng-Peprah, AK Mwinsuubo, ...",Usage and microbial safety of shared and unshared excreta disposal facilities in developing countries: the case of a Ghanaian rural district,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=4QxSy3cAAAAJ&pagesize=100&citation_for_view=4QxSy3cAAAAJ:_FxGoFyzp5QC
"(1) E Awere, PA Obeng, A Bonoli",Application of Palm Kernel Shell Granular Filter Medium for Decolourisation and COD Removal from Clarified Palm Oil Mill Effluent,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=3XegCSYAAAAJ&pagesize=100&citation_for_view=3XegCSYAAAAJ:TFP_iSt0sucC
"(1) B Osei, S Abugre, EA Obeng, AB Afrifa, I Ofori, MR Adams",Prospects of payment for ecosystem services: A case for teak and cashew plantation development in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=42s1nyQAAAAJ&pagesize=100&citation_for_view=42s1nyQAAAAJ:blknAaTinKkC
"(1) M Segbenya, D Atadika, SPK Aheto, EB Nimo","Modelling the relationship between teaching methods, assessment methods and acquisition of 21st employability skills among university graduates",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ftJJGDMAAAAJ&pagesize=100&citation_for_view=ftJJGDMAAAAJ:tzM49s52ZIMC
"(5) M Segbenya, LA Dankyi, JK Dankyi, PM Agyei, VM Minadzi",Sixty-six years of a guidance service delivery in Ghana: Analysis of stakeholders' attitudes and perceived relevance on career success,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ftJJGDMAAAAJ&pagesize=100&citation_for_view=ftJJGDMAAAAJ:1qzjygNMrQYC
"(3) M Segbenya, B Bervell, BA Somuah, VM Minadzi",Examining course facilitators’ perspectives on online facilitation for distance education,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=EeKEv9cAAAAJ&pagesize=100&citation_for_view=EeKEv9cAAAAJ:Se3iqnhoufwC
"(3) H Potakey, J Mensah, J Agyenim","Predisposing factors of environmental citizenship behavior among Senior High School students in the Cape Coast Metropolis, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=G7TMtX0AAAAJ&pagesize=100&citation_for_view=G7TMtX0AAAAJ:Tyk-4Ss8FVUC
"(6) NA Anokye, JV Mensah, HMD Potakey, JS Boateng, DW Essaw, ...",Sand mining and land-based livelihood security in two selected districts in the Central Region of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=aLHIHE8AAAAJ&pagesize=100&citation_for_view=aLHIHE8AAAAJ:e5wmG9Sq2KIC
"(3) J Mensah, BY Tachie, HMD Potakey",Open defecation near a world heritage site: causes and implication for sustainable tourism and heritage management,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=orWrbekAAAAJ&pagesize=100&citation_for_view=orWrbekAAAAJ:UeHWp8X0CEIC
"(5) DW Essaw, JV Mensah, NA Anokye, EY Tenkorang, JS Boateng, ...",Governance for sustainable sand mining in two selected local government areas in the central region of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=aLHIHE8AAAAJ&pagesize=100&citation_for_view=aLHIHE8AAAAJ:RHpTSmoSYBkC
"(1) E Afum, K Issau, Y Agyabeng-Mensah, C Baah, E Dacosta, E Essandoh, ...",The missing links of sustainable supply chain management and green radical product innovation between sustainable entrepreneurship orientation and sustainability performance,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-jgUP5wAAAAJ&pagesize=100&citation_for_view=-jgUP5wAAAAJ:YsMSGLbcyi4C
"(1) Z Hamidu, FO Boachie-Mensah, K Issau",Supply chain resilience and performance of manufacturing firms: role of supply chain disruption,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-jgUP5wAAAAJ&pagesize=100&citation_for_view=-jgUP5wAAAAJ:Se3iqnhoufwC
"(1) Z Hamidu, BD Mensah, K Issau, E Asafo-Adjei",Does technological innovation matter in the nexus between supply chain resilience and performance of manufacturing firms in a developing economy?,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-jgUP5wAAAAJ&pagesize=100&citation_for_view=-jgUP5wAAAAJ:0EnyYjriUFMC
"(2) E Asafo-Adjei, Z Hamidu, K Issau, BA Seidu, AM Adam",The dark and bright side of network complexity: Novel insights from an asymmetric supply chain recovery and disruption approach,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=DHXqQUMAAAAJ&pagesize=100&citation_for_view=DHXqQUMAAAAJ:0aBXIfxlw9sC
"(3) K Issau, RI Gnankob, A Ansong, ISK Acquah, NMA Erskine-Sackey",Organisational learning and customer focus: implications on firm performance in the hotel industry,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qtW0EUMAAAAJ&pagesize=100&citation_for_view=qtW0EUMAAAAJ:mVmsd5A6BfQC
"(2) MJ Osserand, RI Gnankob, A Ansong, K Issau",Servant leadership and teachers' stress: the role of teacher engagement,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qtW0EUMAAAAJ&pagesize=100&citation_for_view=qtW0EUMAAAAJ:Wp0gIr-vW9MC
"(3) ISK Acquah, K Issau, R Dei Mensah, F Vanderpuye","When stakeholder orientations matter: Modelling employee orientation, shareholder orientation and supply chain orientation as necessary and sufficient conditions for firm …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VrXzvAcAAAAJ&pagesize=100&citation_for_view=VrXzvAcAAAAJ:hqOjcs7Dif8C
"(2) K Issau, ISK Acquah, AO Frempong, NMA Erskine-Sackey, A Forson",Customer relationship management practices and client’s satisfaction: Lessons from Ghana’s National Health Insurance Scheme (NHIS),2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TIfpcPAAAAAJ&pagesize=100&citation_for_view=TIfpcPAAAAAJ:_OXeSy2IsFwC
"(2) ISK Acquah, K Issau, R Dei Mensah, F Vanderpuye","When Orientations Matter: Modelling Employee Orientation, Shareholder Orientation and Supply Chain Orientation as Necessary and Sufficient Conditions for Firm Performance",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VrXzvAcAAAAJ&pagesize=100&citation_for_view=VrXzvAcAAAAJ:roLk4NBRz8UC
(1) PAP Bernard Yaw Sekyi Acquah,Self-Efficacy Beliefs and Performance of Pre-Service Economics Teachers: Implications for Teacher Training,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZZz6jZMAAAAJ&pagesize=100&citation_for_view=ZZz6jZMAAAAJ:WF5omc3nYNoC
"(1) BYS Acquah, PA Partey",Self-efficacy beliefs and performance of pre-service economics teachers: Implications for teacher training,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qIpPSggAAAAJ&pagesize=100&citation_for_view=qIpPSggAAAAJ:Se3iqnhoufwC
"(1) C Apprey, M Mensah, D Agyarko, YAK Klu, S Acquah","The influence of nutrition knowledge, attitude, practices, and dietary diversity on obesity among market women in the Cape Coast Metropolis, Ghana: A cross‐sectional study",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=4DYl9ncAAAAJ&pagesize=100&citation_for_view=4DYl9ncAAAAJ:Se3iqnhoufwC
"(2) P Nsiah, S Acquah, AS Bockarie, G Adjei, E Aniakwaa-Bonsu, E Togbe, ...",Non-HDL Cholesterol and Remnant Cholesterol Predict Different Components of the Metabolic Syndrome in Type 2 Diabetes Mellitus Patients in a Regional Hospital,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=tdVUVmwAAAAJ&pagesize=100&citation_for_view=tdVUVmwAAAAJ:9ZlFYXVOiuMC
"(2) PA Partey, BYS Acquah",Experiences of the Pre-Tertiary Ghanaian Teacher Teaching Amidst a Pandemic,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qIpPSggAAAAJ&pagesize=100&citation_for_view=qIpPSggAAAAJ:ufrVoPGSRksC
"(1) BYS Acquah, DD Agbo",Effect of Emotional Intelligence on Economic Teachers’ Self-Efficacy: The Moderating Role of Background Characteristics,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZZz6jZMAAAAJ&pagesize=100&citation_for_view=ZZz6jZMAAAAJ:_FxGoFyzp5QC
"(1) ISK Acquah, C Baah, Y Agyabeng‐Mensah, E Afum",Green procurement and green innovation for green organizational legitimacy and access to green finance: The mediating role of total quality management,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TIfpcPAAAAAJ&pagesize=100&citation_for_view=TIfpcPAAAAAJ:dBIO0h50nwkC
"(1) Y Agyabeng-Mensah, E Afum, ISK Acquah, C Baah",How does supply chain knowledge enhance green innovation? The mediation mechanisms of corporate reputation and non-supply chain learning,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TIfpcPAAAAAJ&pagesize=100&citation_for_view=TIfpcPAAAAAJ:BUYA1_V_uYcC
"(1) AB Owusu, CA Mensah, IEM Fynn, C Kwang, IK Arthur, K Adu-Boahen","Indicator-based assessment of the liveability of communities in the Accra Metropolitan Area, Ghana: A transdisciplinary approach",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=dIkG3QIAAAAJ&pagesize=100&citation_for_view=dIkG3QIAAAAJ:r0BpntZqJG4C
"(1) MSB Mensah, KNA Arthur, E Mensah-Williams",Antecedents of e-learning in undergraduate entrepreneurship education,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZWeLyXcAAAAJ&pagesize=100&citation_for_view=ZWeLyXcAAAAJ:KlAtU1dfN6UC
"(1) O Domfeh, GA Ameyaw, GK Awudzi, A Arthur, A Ofori, E Anokye, ...",Disease reaction of cacao progenies following inoculation with the cacao swollen shoot Togo B virus (CSSTBV) under field conditions,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Q0576rcAAAAJ&pagesize=100&citation_for_view=Q0576rcAAAAJ:Y0pCki6q_DkC
"(1) M Segbenya, L Aframea Dankyi, J Kwakyewaa Dankyi, R Owusu–Achiaw",Modelling university students’ preferences and interconnectedness among various careers/occupations in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ftJJGDMAAAAJ&pagesize=100&citation_for_view=ftJJGDMAAAAJ:V3AGJWp-ZtQC
"(2) F Senyametor, LA Dankyi, E Dorsah, M Asare",Relationships between dimensions of instructional quality and trainee-teacher effectiveness,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=zYNZqDwAAAAJ&pagesize=100&citation_for_view=zYNZqDwAAAAJ:UebtZRa9Y70C
"(2) JK Dankyi, LA Dankyi",Experiences of husbands of student mothers on a distance learning programme: A phenomenological enquiry,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=i79ahu0AAAAJ&pagesize=100&citation_for_view=i79ahu0AAAAJ:roLk4NBRz8UC
"(2) E Nsenkyire, RK Nkrumah, J Nunoo, J Sebu",Energy poverty and functional disability nexus: Empirical evidence from Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Yr7a1J8AAAAJ&pagesize=100&citation_for_view=Yr7a1J8AAAAJ:3fE2CSJIrl8C
"(1) VL Domaley, F Senyametor, BD Yusif, A Antwia, K Nkrumah",Relationship between Academic Stress and Thesis Completion among University Postgraduate Students,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=CX1gI-UAAAAJ&pagesize=100&citation_for_view=CX1gI-UAAAAJ:ZeXyd9-uunAC
"(2) F Senyametor, VN Abagbana, MO Amponsah, A Adu, K Nkrumah",Second cycle students’ program choice and their aspired programmes at the tertiary level,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=CX1gI-UAAAAJ&pagesize=100&citation_for_view=CX1gI-UAAAAJ:qUcmZB5y_30C
(1) IK Nkrumah,Stimulus-response binding is not a gradually learned association between specific stimuli and their responses: Evidence from a teenage bilingual population,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=_AHylg8AAAAJ&pagesize=100&citation_for_view=_AHylg8AAAAJ:LkGwnXOMwfcC
"(1) I Buabeng, AV Bosscher",Effects of Computer-Aided Instruction (CAI) on Junior High School Students’ Achievement and Retention,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=85BHpT0AAAAJ&pagesize=100&citation_for_view=85BHpT0AAAAJ:IWHjjKOFINEC
"(1) EK Dabone, K. T., Ntoaduro, A., & Ntim",Challenges teachers experience in inclusive schools in Ghana as clairvoyants for their self-efficacy.,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Qi3Y6uAAAAAJ&pagesize=100&citation_for_view=Qi3Y6uAAAAAJ:hqOjcs7Dif8C
"(1) Richard Kyere Asomah, Douglas Darko Agyei, Forster D. Ntow, Isaac Benning",Hypothetical Approach to the Teaching of Trigonometric Concepts Using Cooperative Learning,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=OOKxkoYAAAAJ&pagesize=100&citation_for_view=OOKxkoYAAAAJ:WF5omc3nYNoC
